codigo,descricao,cod_descricao
9768,Registro De Nascimento Inexistente (Art. 241),9768:Registro De Nascimento Inexistente (Art. 241)
2656,Reintegração / Readmissão Ou Indenização,2656:Reintegração / Readmissão Ou Indenização
3609,Responsabilidade Criminal Por Danos Nucleares,3609:Responsabilidade Criminal Por Danos Nucleares
9869,Responsabilidade Criminal Por Danos Nucleares,9869:Responsabilidade Criminal Por Danos Nucleares
12582,Reversão De Operação - Revisão Equivocada,12582:Reversão De Operação - Revisão Equivocada
6125,Rmi Da Pensão De Dependente De Ex-Combatente,6125:Rmi Da Pensão De Dependente De Ex-Combatente
6144,"Salário Mínimo De Ncz$ 120,00 Para Junho/89","6144:Salário Mínimo De Ncz$ 120,00 Para Junho/89"
5570,Supressão Ou Alteração De Marca Em Animais,5570:Supressão Ou Alteração De Marca Em Animais
9703,Supressão Ou Alteração De Marca Em Animais,9703:Supressão Ou Alteração De Marca Em Animais
9673,Violação Do Segredo Profissional (Art. 154),9673:Violação Do Segredo Profissional (Art. 154)
10317,"Índice De 28,86% Lei 8.622/1993 E 8.627/1993","10317:Índice De 28,86% Lei 8.622/1993 E 8.627/1993"
11153,"Aposição, Supressão Ou Alteração De Marca","11153:Aposição, Supressão Ou Alteração De Marca"
12566,Ausência Ou Abandono Aos Trabalhos Eleitorais,12566:Ausência Ou Abandono Aos Trabalhos Eleitorais
10923,Cobrança De Juros Moratórios De Massa Falida,10923:Cobrança De Juros Moratórios De Massa Falida
11835,Conselho De Direitos Da Criança E Adolescente,11835:Conselho De Direitos Da Criança E Adolescente
10544,Constitucionalidade Do Artigo 4º Da Lc 118/05,10544:Constitucionalidade Do Artigo 4º Da Lc 118/05
11437,Crimes Contra O Serviço Da Justiça Eleitoral,11437:Crimes Contra O Serviço Da Justiça Eleitoral
11497,Crimes Contra O Sigilo Ou O Exercício Do Voto,11497:Crimes Contra O Sigilo Ou O Exercício Do Voto
12021,Crimes Da Lei De Locação De Imóveis Urbanos,12021:Crimes Da Lei De Locação De Imóveis Urbanos
9611,Despejo Para Uso De Ascendentes E Descendentes,9611:Despejo Para Uso De Ascendentes E Descendentes
12817,Educação Fundamental Regular - Anos Iniciais,12817:Educação Fundamental Regular - Anos Iniciais
9834,"Excesso De Exação (Art. 316, §§ 1º E 2º)","9834:Excesso De Exação (Art. 316, §§ 1º E 2º)"
10902,Excesso De Prazo Para Instrução / Julgamento,10902:Excesso De Prazo Para Instrução / Julgamento
5568,Extorsão Mediante Seqüestro Seguida De Morte,5568:Extorsão Mediante Seqüestro Seguida De Morte
9701,Extorsão Mediante Seqüestro Seguida De Morte,9701:Extorsão Mediante Seqüestro Seguida De Morte
9811,Falsificação De Papéis Públicos (Art. 293),9811:Falsificação De Papéis Públicos (Art. 293)
10006,Funcionamento De Estabelecimentos Empresariais,10006:Funcionamento De Estabelecimentos Empresariais
11561,Garantia De Autoridade De Decisão Do Tribunal,11561:Garantia De Autoridade De Decisão Do Tribunal
10724,Gratificação De Incentivo À Docência - Gid,10724:Gratificação De Incentivo À Docência - Gid
10725,Gratificação De Produção Suplementar - Gps,10725:Gratificação De Produção Suplementar - Gps
10936,Guarda Com Genitor Ou Responsável No Exterior,10936:Guarda Com Genitor Ou Responsável No Exterior
11610,Inelegibilidade - Vínculo Em União Estável ,11610:Inelegibilidade - Vínculo Em União Estável 
10009,Inquérito / Processo / Recurso Administrativo,10009:Inquérito / Processo / Recurso Administrativo
11061,Interdição De Estabecimento  Ou Associação,11061:Interdição De Estabecimento  Ou Associação
12758,Interesses Ou Direitos Individuais Homogêneos,12758:Interesses Ou Direitos Individuais Homogêneos
12412,Nulidade - Ausência De Citação Do Executado,12412:Nulidade - Ausência De Citação Do Executado
3517,Outras Substâncias Nocivas A Saúde Pública ,3517:Outras Substâncias Nocivas A Saúde Pública 
10856,Prescrição Por Médico Não Vinculado Ao Sus,10856:Prescrição Por Médico Não Vinculado Ao Sus
10697,Procuradores De Órgãos / Entidades Públicos,10697:Procuradores De Órgãos / Entidades Públicos
3404,Redução A Condição Análoga À De Escravo ,3404:Redução A Condição Análoga À De Escravo 
4942,Responsabilidade Dos Sócios E Administradores,4942:Responsabilidade Dos Sócios E Administradores
3598,Sonegação De Contribuição Previdenciária ,3598:Sonegação De Contribuição Previdenciária 
9769,Sonegação Do Estado De Filiação (Art. 243),9769:Sonegação Do Estado De Filiação (Art. 243)
6141,Utilização Do Pns No Reajuste De Benefícios,6141:Utilização Do Pns No Reajuste De Benefícios
9149,Valor Da Execução / Cálculo / Atualização,9149:Valor Da Execução / Cálculo / Atualização
3594,Violência Ou Fraude Em Arrematação Judicial,3594:Violência Ou Fraude Em Arrematação Judicial
9952,Violência Ou Fraude Em Arrematação Judicial,9952:Violência Ou Fraude Em Arrematação Judicial
10347,Índice Da Urp Abril E Maio/1988 Dl 2.425/1988,10347:Índice Da Urp Abril E Maio/1988 Dl 2.425/1988
8883,Órgãos Judiciários E Auxiliares Da Justiça,8883:Órgãos Judiciários E Auxiliares Da Justiça
11954,Acidente De Trabalho - Ressarcimento Ao Erário,11954:Acidente De Trabalho - Ressarcimento Ao Erário
9731,Aliciamento Para Fins De Emigração (Art. 206),9731:Aliciamento Para Fins De Emigração (Art. 206)
11577,Alistamento Eleitoral - Duplicidade/Pluralidade,11577:Alistamento Eleitoral - Duplicidade/Pluralidade
6099,Aposentadoria Por Tempo De Serviço (Art. 52/4),6099:Aposentadoria Por Tempo De Serviço (Art. 52/4)
5991,Compensação Com Apólices Da Dívida Pública,5991:Compensação Com Apólices Da Dívida Pública
10384,Condições Especiais Para Prestação De Prova,10384:Condições Especiais Para Prestação De Prova
10551,Constitucionalidade Do Artigo 45 Da Lei 8212/91,10551:Constitucionalidade Do Artigo 45 Da Lei 8212/91
10545,Constitucionalidade Do Artigo 46 Da Lei 8212/91,10545:Constitucionalidade Do Artigo 46 Da Lei 8212/91
8938,"Formação, Suspensão E Extinção Do Processo","8938:Formação, Suspensão E Extinção Do Processo"
10729,Gratificação De Desempenho De Função - Gadf,10729:Gratificação De Desempenho De Função - Gadf
10713,Gratificação De Suporte Administrativo - Gasa,10713:Gratificação De Suporte Administrativo - Gasa
5946,Icms/ Imposto Sobre Circulação De Mercadorias,5946:Icms/ Imposto Sobre Circulação De Mercadorias
11710,Impugnação - Sistema Eletrônico De Votação,11710:Impugnação - Sistema Eletrônico De Votação
12054,Impugnação - Sistema Eletrônico De Votação,12054:Impugnação - Sistema Eletrônico De Votação
5949,Incidência Sobre Ações De Companhias Abertas,5949:Incidência Sobre Ações De Companhias Abertas
6226,Inclusão Indevida Em Cadastro De Inadimplentes,6226:Inclusão Indevida Em Cadastro De Inadimplentes
9923,Inutilização De Edital Ou De Sinal (Art. 336),9923:Inutilização De Edital Ou De Sinal (Art. 336)
3507,Invólucro Ou Recipiente Com Falsa Indicação ,3507:Invólucro Ou Recipiente Com Falsa Indicação 
12400,Nulidade - Ausência De Publicidade De Decisão,12400:Nulidade - Ausência De Publicidade De Decisão
9797,Omissão De Notificação De Doença (Art. 269),9797:Omissão De Notificação De Doença (Art. 269)
3450,Paralisação De Trabalho De Interesse Coletivo,3450:Paralisação De Trabalho De Interesse Coletivo
12347,Perturbação Do Trabalho Ou Do Sossego Alheios,12347:Perturbação Do Trabalho Ou Do Sossego Alheios
11443,Promoção De Desordem Nos Trabalhos Eleitorais,11443:Promoção De Desordem Nos Trabalhos Eleitorais
11723,Propaganda Política - Propaganda Institucional,11723:Propaganda Política - Propaganda Institucional
7768,Rescisão Do Contrato E Devolução Do Dinheiro,7768:Rescisão Do Contrato E Devolução Do Dinheiro
12216,Seguro-Defeso Ao Pescado Artesanal Profissional,12216:Seguro-Defeso Ao Pescado Artesanal Profissional
11098,"Suspensão Do Pátrio Poder, Tutela Ou Curatela","11098:Suspensão Do Pátrio Poder, Tutela Ou Curatela"
3469,Ultraje Público Ao Pudor (Ato/Escrito Obsceno),3469:Ultraje Público Ao Pudor (Ato/Escrito Obsceno)
9746,Ultraje Público Ao Pudor (Ato/Escrito Obsceno),9746:Ultraje Público Ao Pudor (Ato/Escrito Obsceno)
11509,Violação Do Sigilo Da Urna Ou Dos Invólucros,11509:Violação Do Sigilo Da Urna Ou Dos Invólucros
11116,Abandono De Posto E De Outros Crimes Em Serviço,11116:Abandono De Posto E De Outros Crimes Em Serviço
11278,Assunção De Comando Sem Ordem Ou Autorização,11278:Assunção De Comando Sem Ordem Ou Autorização
6188,Averbação/Cômputo De Tempo De Serviço Urbano,6188:Averbação/Cômputo De Tempo De Serviço Urbano
2349,Contribuição De Previdência Privada - Resgate,2349:Contribuição De Previdência Privada - Resgate
10991,Corrupção Praticada Por Prefeitos E Vereadores,10991:Corrupção Praticada Por Prefeitos E Vereadores
11120,Criação Ou Simulação De Incapacidade Física,11120:Criação Ou Simulação De Incapacidade Física
11074,Crimes Contra A Autoridade Ou Disciplina Militar,11074:Crimes Contra A Autoridade Ou Disciplina Militar
3643,Crimes Da Lei De Remoção De Órgãos E Tecidos,3643:Crimes Da Lei De Remoção De Órgãos E Tecidos
6137,Cálculo Do Fator Previdenciário - Lei 9.876/99,6137:Cálculo Do Fator Previdenciário - Lei 9.876/99
11765,Dissolução De Órgão De Direção Partidária,11765:Dissolução De Órgão De Direção Partidária
10889,Efeitos Da Declaração De Inconstitucionalidade,10889:Efeitos Da Declaração De Inconstitucionalidade
3552,Emprego Irregular De Verbas Ou Rendas Públicas ,3552:Emprego Irregular De Verbas Ou Rendas Públicas 
11187,Fatos Que Expõem A Perigo Aparelhamento Militar,11187:Fatos Que Expõem A Perigo Aparelhamento Militar
12396,Inelegibilidade - Demissão Do Serviço Público,12396:Inelegibilidade - Demissão Do Serviço Público
11604,Inelegibilidade - Rejeição De Contas Públicas,11604:Inelegibilidade - Rejeição De Contas Públicas
11342,"Inobservancia De Lei, Regulamento Ou Instrução","11342:Inobservancia De Lei, Regulamento Ou Instrução"
11519,Inscrição Simultânea Em Dois Ou Mais Partidos,11519:Inscrição Simultânea Em Dois Ou Mais Partidos
10386,Modalidade / Limite / Dispensa / Inexigibilidade,10386:Modalidade / Limite / Dispensa / Inexigibilidade
10990,Má-Gestão Praticada Por Prefeitos E Vereadores,10990:Má-Gestão Praticada Por Prefeitos E Vereadores
11141,Omissão De Providências Para Salvar Comandados,11141:Omissão De Providências Para Salvar Comandados
11468,Omissão Na Expedição De Boletim De Apuração,11468:Omissão Na Expedição De Boletim De Apuração
3545,Petrechos De Falsificação De Papéis Públicos,3545:Petrechos De Falsificação De Papéis Públicos
9826,Petrechos De Falsificação De Papéis Públicos,9826:Petrechos De Falsificação De Papéis Públicos
12048,Prestação De Contas - De Exercício Financeiro,12048:Prestação De Contas - De Exercício Financeiro
12340,Provocação De Tumulto Ou Conduta Inconveniente,12340:Provocação De Tumulto Ou Conduta Inconveniente
10313,"Reajustes De Remuneração, Proventos Ou Pensão","10313:Reajustes De Remuneração, Proventos Ou Pensão"
12605,Revisão De Eleitorado - Depuração De Cadastro,12605:Revisão De Eleitorado - Depuração De Cadastro
11949,Revisão/Desconstituição De Ato Administrativo,11949:Revisão/Desconstituição De Ato Administrativo
3409,Sonegação Ou Destruição De Correspondência ,3409:Sonegação Ou Destruição De Correspondência 
5970,Taxa De Aferição De Equipamentos De Metrologia,5970:Taxa De Aferição De Equipamentos De Metrologia
6201,Trabalhador Migrante Ou Fronteiriço Do Mercosul,6201:Trabalhador Migrante Ou Fronteiriço Do Mercosul
9667,"Violação De Correspondência (Art. 151, Caput)","9667:Violação De Correspondência (Art. 151, Caput)"
11349,Violação Do Dever Funcional Com O Fim De Lucro,11349:Violação Do Dever Funcional Com O Fim De Lucro
6134,Alteração Do Coeficiente De Cálculo De Pensão,6134:Alteração Do Coeficiente De Cálculo De Pensão
12590,Apuração De Irregularidade Na Conduta Funcional,12590:Apuração De Irregularidade Na Conduta Funcional
12589,Apuração De Irregularidade No Serviço Público,12589:Apuração De Irregularidade No Serviço Público
6186,Averbação/Cômputo Do Tempo De Serviço Militar,6186:Averbação/Cômputo Do Tempo De Serviço Militar
9935,Comunicação Falsa De Crime Ou De Contravenção,9935:Comunicação Falsa De Crime Ou De Contravenção
10410,Contrato Temporário De Mão De Obra L 8.745/1993,10410:Contrato Temporário De Mão De Obra L 8.745/1993
12015,Crime Da Lei Sobre Permissão De Lavra Garimpeira,12015:Crime Da Lei Sobre Permissão De Lavra Garimpeira
6160,Disposições Diversas Relativas Às Prestações,6160:Disposições Diversas Relativas Às Prestações
10558,Exclusão - Receitas Provenientes De Exportação,10558:Exclusão - Receitas Provenientes De Exportação
8942,Extinção Do Processo Sem Resolução De Mérito,8942:Extinção Do Processo Sem Resolução De Mérito
9814,Falsificação De Documento Particular (Art. 298),9814:Falsificação De Documento Particular (Art. 298)
9816,Falso Reconhecimento De Firma Ou Letra (Art. 300),9816:Falso Reconhecimento De Firma Ou Letra (Art. 300)
10046,Financiamento Privado Da Educação E/Ou Pesquisa,10046:Financiamento Privado Da Educação E/Ou Pesquisa
3373,"Induzimento, Instigação Ou Auxílio A Suicídio","3373:Induzimento, Instigação Ou Auxílio A Suicídio"
9639,"Induzimento, Instigação Ou Auxílio A Suicídio","9639:Induzimento, Instigação Ou Auxílio A Suicídio"
10989,Má -Gestão Praticada Por Prefeitos E Vereadores,10989:Má -Gestão Praticada Por Prefeitos E Vereadores
10627,Pagamento Ou Parcelamento Do Crédito Tributário,10627:Pagamento Ou Parcelamento Do Crédito Tributário
11766,Partido Político - Órgão De Direção Estadual,11766:Partido Político - Órgão De Direção Estadual
11768,Partido Político - Órgão De Direção Nacional,11768:Partido Político - Órgão De Direção Nacional
9650,Perigo Para A Vida Ou Saúde De Outrem (Art. 132),9650:Perigo Para A Vida Ou Saúde De Outrem (Art. 132)
9809,Petrechos Para Falsificação De Moeda (Art. 291),9809:Petrechos Para Falsificação De Moeda (Art. 291)
10413,Quebra De Sigilo Bancário / Fiscal / Telefônico,10413:Quebra De Sigilo Bancário / Fiscal / Telefônico
11775,Veiculação De Propaganda Partidária - Em Bloco,11775:Veiculação De Propaganda Partidária - Em Bloco
11347,Violação De Sigilo De Proposta De Concorrência,11347:Violação De Sigilo De Proposta De Concorrência
11274,Violência Contra Superior Ou Militar De Serviço,11274:Violência Contra Superior Ou Militar De Serviço
9723,Atentado Contra A Liberdade De Trabalho (Art. 197),9723:Atentado Contra A Liberdade De Trabalho (Art. 197)
3577,Comunicação Falsa De Crime Ou De Contravenção ,3577:Comunicação Falsa De Crime Ou De Contravenção 
11592,Condição De Elegibilidade - Quitação Eleitoral,11592:Condição De Elegibilidade - Quitação Eleitoral
9870,Contra O Serviço Postal E O Serviço De Telegrama,9870:Contra O Serviço Postal E O Serviço De Telegrama
11079,Crimes Contra O Serviço Militar E O Dever Militar,11079:Crimes Contra O Serviço Militar E O Dever Militar
3656,Crimes Do Código Brasileiro De Telecomunicações,3656:Crimes Do Código Brasileiro De Telecomunicações
12333,Crimes Previstos Na Lei Da Organização Criminosa,12333:Crimes Previstos Na Lei Da Organização Criminosa
10031,Financiamento Público Da Educação E/Ou Pesquisa,10031:Financiamento Público Da Educação E/Ou Pesquisa
11478,Obtenção De Acesso A Sistema De Dados Eleitorais,11478:Obtenção De Acesso A Sistema De Dados Eleitorais
11476,Obtenção De Documento Falso Para Fins Eleitorais,11476:Obtenção De Documento Falso Para Fins Eleitorais
11291,Organização De Grupo Para Prática De Violência,11291:Organização De Grupo Para Prática De Violência
